posicion,libro,capitulo,versiculo
26035,2,18,1
26088,2,18,1
26110,2,18,2
26145,2,18,3
26189,2,18,4
26230,2,18,5
26285,2,18,6
26328,2,18,7
26385,2,18,8
26439,2,18,8
26465,2,18,9
26514,2,18,10
26570,2,18,10
26581,2,18,11
26625,2,18,12
26681,2,18,12
26699,2,18,13
26749,2,18,14
26801,2,18,14
26839,2,18,15
26872,2,18,16
26927,2,18,16
26936,2,18,17
26969,2,18,18
27020,2,18,19
27075,2,18,19
27089,2,18,20
27144,2,18,20
27152,2,18,21
27207,2,18,21
27235,2,18,22
27289,2,18,22
27308,2,18,23
27360,2,18,23
27365,2,18,24
27393,2,18,25
27448,2,18,25
27464,2,18,26
27517,2,18,26
27519,2,18,27
27545,2,19,1
27594,2,19,2
27646,2,19,3
27702,2,19,3
27711,2,19,4
27763,2,19,5
27819,2,19,5
27825,2,19,6
27879,2,19,7
27934,2,19,8
27988,2,19,8
27992,2,19,9
28046,2,19,9
28084,2,19,10
28129,2,19,11
28184,2,19,12
28239,2,19,12
28243,2,19,13
28296,2,19,13
28306,2,19,14
28344,2,19,15
28382,2,19,16
28438,2,19,16
28459,2,19,17
28506,2,19,18
28562,2,19,18
28570,2,19,19
28615,2,19,20
28667,2,19,21
28717,2,19,22
28757,2,19,23
28809,2,19,23
28824,2,19,24
28879,2,19,24
28893,2,19,25
28914,2,20,1
28942,2,20,2
28983,2,20,3
29006,2,20,4
29061,2,20,4
29065,2,20,5
29119,2,20,5
29139,2,20,6
29168,2,20,7
29219,2,20,8
29237,2,20,9
29261,2,20,10
29317,2,20,10
29336,2,20,11
29389,2,20,11
29422,2,20,12
29475,2,20,13
29481,2,20,13
29487,2,20,13
29493,2,20,13
29508,2,20,14
29520,2,20,14
29552,2,20,14
29562,2,20,15
29614,2,20,15
29629,2,20,16
29678,2,20,17
29732,2,20,17
29754,2,20,18
29791,2,20,19
29843,2,20,19
29847,2,20,20
29881,2,20,21
29935,2,20,21
29968,2,20,22
30020,2,20,23
30057,2,21,1
30081,2,21,2
30121,2,21,3
30160,2,21,4
30216,2,21,4
30223,2,21,5
30269,2,21,6
30325,2,21,6
30339,2,21,7
30373,2,21,8
30425,2,21,8
30427,2,21,9
30456,2,21,10
30487,2,21,11
30518,2,21,12
30534,2,21,13
30578,2,21,14
30620,2,21,15
30639,2,21,16
30667,2,21,17
30687,2,21,18
30740,2,21,19
30789,2,21,20
30832,2,21,21
30864,2,21,22
30920,2,21,22
30945,2,21,23
30970,2,21,24
31002,2,21,25
31035,2,21,26
31087,2,21,27
31125,2,21,28
31178,2,21,28
31185,2,21,29
31238,2,21,29
31258,2,21,30
31297,2,21,31
31325,2,21,32
31373,2,21,33
31423,2,21,34
31457,2,21,35
31510,2,21,35
31518,2,21,36
31571,2,21,36
31585,2,21,37
31638,2,21,37
31644,2,22,1
31676,2,22,2
31721,2,22,3
31766,2,22,4
31822,2,22,4
31826,2,22,5
31877,2,22,5
31882,2,22,6
31935,2,22,6
31939,2,22,7
31991,2,22,8
32042,2,22,8
32090,2,22,9
32143,2,22,9
32149,2,22,10
32201,2,22,10
32205,2,22,11
32229,2,22,12
32256,2,22,13
32300,2,22,14
32332,2,22,15
32378,2,22,16
32414,2,22,17
32425,2,22,18
32443,2,22,19
32469,2,22,20
32507,2,22,21
32526,2,22,22
32564,2,22,23
32611,2,22,24
32661,2,22,25
32693,2,22,26
32747,2,22,26
32754,2,22,27
32779,2,22,28
32808,2,22,29
32856,2,22,30
32903,2,23,1
32936,2,23,2
32981,2,23,3
32995,2,23,4
33028,2,23,5
33073,2,23,6
33092,2,23,7
33130,2,23,8
33169,2,23,9
33215,2,23,10
33245,2,23,11
33299,2,23,11
33309,2,23,12
33364,2,23,12
33372,2,23,13
33426,2,23,14
33443,2,23,15
33498,2,23,15
33522,2,23,16
33578,2,23,16
33584,2,23,17
33620,2,23,18
33655,2,23,19
33702,2,23,20
33752,2,23,21
33799,2,23,22
33854,2,23,23
33911,2,23,23
33919,2,23,24
33974,2,23,24
33981,2,23,25
34032,2,23,26
34067,2,23,27
34122,2,23,27
34125,2,23,28
34175,2,23,29
34224,2,23,30
34261,2,23,31
34316,2,23,31
34332,2,23,32
34353,2,23,33
34404,2,24,1
34456,2,24,1
34469,2,24,2
34508,2,24,3
34562,2,24,3
34590,2,24,4
34646,2,24,4
34663,2,24,5
34715,2,24,6
34754,2,24,7
34806,2,24,8
34861,2,24,8
34871,2,24,9
34909,2,24,10
34962,2,24,11
35010,2,24,12
35062,2,24,12
35082,2,24,13
35117,2,24,14
35170,2,24,14
35185,2,24,15
35210,2,24,16
35262,2,24,16
35276,2,24,17
35316,2,24,18
35370,2,25,1
35388,2,25,2
35438,2,25,2
35444,2,25,3
35477,2,25,4
35505,2,25,5
35536,2,25,6
35568,2,25,7
35594,2,25,8
35615,2,25,9
35665,2,25,10
35717,2,25,11
35764,2,25,12
35817,2,25,12
35836,2,25,13
35862,2,25,14
35902,2,25,15
35930,2,25,16
35956,2,25,17
35997,2,25,18
36038,2,25,19
36092,2,25,19
36101,2,25,20
36159,2,25,20
36179,2,25,21
36228,2,25,22
36284,2,25,22
36307,2,25,23
36352,2,25,24
36383,2,25,25
36423,2,25,26
36475,2,25,27
36516,2,25,28
36559,2,25,29
36614,2,25,30
36640,2,25,31
36697,2,25,31
36705,2,25,32
36758,2,25,32
36762,2,25,33
36817,2,25,33
36849,2,25,34
36883,2,25,35
36939,2,25,35
36965,2,25,36
37002,2,25,37
37044,2,25,38
37065,2,25,39
37095,2,25,40
37123,2,26,1
37180,2,26,1
37187,2,26,2
